"","Y01","Y02","Y03","Y04","Y05","Y06","Y07","Y08","Y09","Y10","Y11","Y12","Y13","Y14","Y15"
"otu10837",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu1835",0,3,1,6,7,5,13,2,1,2,0,0,1,0,0
"otu12436",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu7848",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu15440",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu13155",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu4399",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu10984",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu4645",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"otu4918",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu8549",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu7509",0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"otu5893",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu7008",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu9283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu16491",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu16686",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu4976",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"otu5846",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"otu6190",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3641",0,1,0,1,2,1,0,1,0,0,0,0,0,0,0
"otu13637",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu15095",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu6621",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu6849",0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
"otu13082",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu6829",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu14552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu7781",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8880",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"otu2909",0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
"otu4573",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"otu2781",0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
"otu15111",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu11275",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"otu15794",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu15375",0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"otu15754",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu9571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu3884",0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"otu4194",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"otu16182",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10347",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu15183",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"otu2905",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"otu3552",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"otu5413",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu3340",0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"otu15716",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu4982",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"otu3671",0,0,0,0,0,0,0,2,0,1,0,0,0,0,1
"otu10899",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6795",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu7053",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu9009",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"otu16033",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu5979",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8947",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu3469",0,1,2,0,0,0,0,0,0,0,1,0,1,0,0
"otu4790",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu7500",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3342",0,0,0,0,1,1,2,1,0,0,0,0,0,0,1
"otu11986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu11462",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"otu12974",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu13165",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu8576",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu13264",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu10898",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6132",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu10657",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu10891",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"otu14172",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"otu8326",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu14755",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu7939",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8128",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"otu9004",0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
"otu5997",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu5678",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu11496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu6790",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu12165",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu3505",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"otu7618",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7844",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu3703",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"otu8940",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu4092",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"otu8000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu15034",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu7465",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"otu14421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu10961",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu4865",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"otu7965",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu10924",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6094",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"otu3388",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"otu9621",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"otu9697",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"otu6060",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu8374",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu8007",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu6905",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu8771",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu3930",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"otu11508",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu9274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu13301",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu6745",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu9237",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu14391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu7676",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"otu11905",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu9447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu16191",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu11659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu12839",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu16671",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu15598",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu1239",0,4,4,6,11,5,9,5,1,1,1,1,2,3,1
"otu1917",1,6,9,9,4,6,8,9,2,3,4,0,2,3,1
"otu5844",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu5394",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"otu3879",0,1,0,0,0,0,0,1,1,0,1,1,0,4,3
"otu10319",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu14289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu227",0,4,12,139,360,236,230,169,9,16,15,6,0,3,0
"otu13756",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu5830",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu15119",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu12558",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu2357",0,2,1,1,2,8,1,2,1,1,1,1,1,0,2
"otu1971",0,0,0,0,1,3,0,0,0,2,0,0,1,2,1
"otu6859",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4044",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"otu11344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu4694",0,0,0,1,1,1,0,1,1,0,0,0,0,1,1
"otu6686",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10876",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu1903",0,0,2,2,2,0,1,4,1,0,0,0,3,1,1
"otu2883",0,2,1,1,3,0,0,1,0,0,0,0,0,1,1
"otu3581",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"otu6983",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu14974",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu6315",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu3944",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"otu4267",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"otu4177",0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"otu7683",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"otu12115",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"otu9562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu9646",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu14677",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu11021",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu3816",0,0,0,1,1,0,1,0,0,0,0,0,0,2,1
"otu15686",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu2897",0,0,4,2,0,0,0,2,0,3,0,0,2,2,1
"otu6134",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"otu3475",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"otu14925",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu3512",0,0,0,0,0,2,2,1,0,1,0,0,1,1,0
"otu3901",0,0,0,0,0,1,0,0,1,2,0,0,1,0,1
"otu2703",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"otu8689",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"otu2864",0,1,0,1,0,1,2,2,0,1,3,0,1,6,5
"otu9404",0,0,0,0,0,1,0,0,0,1,1,0,0,0,2
"otu11943",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu11193",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"otu13847",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu6429",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"otu14877",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu3066",0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
"otu13216",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu9874",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu11942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu9623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu2473",0,2,0,1,1,0,0,0,0,0,0,0,0,1,1
"otu14969",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu13860",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10520",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu8753",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"otu11460",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu3266",0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu16672",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu11771",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu11897",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu14683",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu135",131,274,244,383,313,233,199,131,110,88,80,34,95,99,61
"otu16707",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu11142",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu6779",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu12312",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu13987",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4131",0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
"otu16670",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu10403",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"otu6097",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"otu3566",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"otu3900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu12332",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"otu13830",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu4800",0,0,0,0,1,0,0,0,1,0,0,0,0,2,1
"otu9662",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu2829",0,0,1,0,0,0,2,1,1,0,1,0,0,2,0
"otu7600",0,1,0,0,0,0,1,0,0,0,0,0,1,2,2
"otu7693",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu13011",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu12956",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu9528",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu3955",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"otu3888",0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
"otu8298",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"otu2972",0,1,0,1,2,1,2,1,1,1,0,0,1,1,2
"otu3507",0,0,0,0,0,0,1,0,0,0,0,1,0,2,3
"otu7232",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"otu5545",0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
"otu15669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu3295",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"otu15257",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu6191",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"otu10430",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"otu3773",0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
"otu14350",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu16369",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6674",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu9589",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu12297",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu3299",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"otu10368",0,0,0,1,0,0,2,0,1,0,0,1,0,1,0
"otu3218",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"otu9617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu4199",0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"otu13330",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu2258",2,2,2,0,5,2,3,2,0,0,0,0,0,2,7
"otu4558",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu10913",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"otu6755",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu5446",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu11259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu4913",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu2880",0,3,5,5,3,2,5,1,2,3,0,0,0,2,3
"otu4780",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"otu4057",0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
"otu11199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu2673",0,1,0,2,3,1,0,1,0,1,0,0,0,1,2
"otu5171",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"otu8501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu9160",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu9642",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"otu16502",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu317",166,69,41,51,75,43,72,57,48,40,17,15,27,26,24
"otu10453",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu13232",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu10570",0,0,1,0,3,0,2,1,0,1,0,0,0,0,0
"otu8670",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu13621",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu12161",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"otu9728",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu8054",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"otu8278",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu4505",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu14237",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu11803",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"otu8286",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu12150",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu4500",0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
"otu13592",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu15466",0,1,0,3,0,0,0,2,0,1,0,0,0,0,0
"otu8569",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu5700",0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
"otu13908",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu15447",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu10311",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4714",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu10998",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu12929",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu5183",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu10267",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu13246",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"otu13513",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu8121",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu16304",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu12308",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu13901",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu6821",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu6085",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu12760",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu9725",0,1,2,3,6,5,2,9,3,0,0,0,1,0,0
"otu15405",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu2745",0,0,0,1,0,0,0,1,3,0,0,0,0,0,0
"otu5522",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"otu6303",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu7327",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu12503",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu5620",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"otu13634",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu15181",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"otu10995",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu5071",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu10454",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu6399",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu14170",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu11543",0,0,1,1,0,0,2,0,1,0,0,0,0,0,0
"otu12775",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"otu5861",0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"otu13538",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu8661",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"otu10153",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu13308",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"otu6565",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu14169",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu6526",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"otu3",28,3428,3363,9561,17448,10806,15107,14360,4868,1059,377,291,307,232,92
"otu6117",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu13614",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4600",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu12971",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu4438",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu4354",0,1,0,5,4,0,1,2,2,0,0,0,0,0,0
"otu13002",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu13510",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu15295",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"otu8471",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"otu13507",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu7788",0,0,0,2,1,1,1,0,1,0,0,0,0,0,0
"otu6498",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu15362",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu9750",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu13558",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"otu4368",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu6873",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu8432",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu8578",1,57,136,135,447,348,324,396,105,42,11,20,13,2,3
"otu15187",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu15307",0,33,6,95,0,75,0,44,0,10,0,3,0,1,0
"otu9682",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu15508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu5387",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"otu12538",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu14308",0,7,33,19,0,19,0,84,30,4,0,4,6,0,2
"otu9108",0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
"otu13297",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu10278",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu6116",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu12344",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"otu10382",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu14157",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu13707",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu13744",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu14159",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu8866",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"otu14676",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu15428",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu4583",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu12398",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu14786",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"otu8312",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"otu10465",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"otu16558",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu6431",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu8135",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu5429",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu14115",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu8067",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu13173",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"otu12813",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8640",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu15299",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8593",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4335",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu9705",0,0,0,0,2,2,1,1,1,0,0,0,0,0,0
"otu12799",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu15487",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu15349",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu15477",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8594",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu11060",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"otu13486",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu14254",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu8497",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu16501",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu7318",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
